MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,Family
1,0.368958075071446,0.315556844512298,0.580991276760274,0.202376265144522,-0.0307971431095567,-0.172177911988324,0.000562932352695487,0.264854229306038,0.0580757966264963,-0.34428179716743,0.0597032223134069,0.335769799691888,-0.107600401847106,-0.283145803870442,0.0729812964427825,0.23702030426015,0.0378054489960362,-0.1043368389593,-0.151592299006206,0.0292310480329963,0.214980760175846,Leptodactylidae
1,0.152592853275719,0.235991531271837,0.624108428363966,0.176879736992988,0.000336075681750522,-0.0963791612945764,0.0318636956124863,0.217358669651005,-0.0614279449130954,-0.215825893749989,0.233825951284973,0.201800387286204,-0.296838389193836,-0.130763613376028,0.323731754570569,0.209902272074821,-0.123545510231895,-0.148459422725398,-0.0189610538838133,0.182703485148616,0.183345677344224,Leptodactylidae
1,0.228085732213853,0.104314252198291,0.533024379726831,0.233791927886386,-0.00918850789642039,-0.192862738036468,-0.0145199409947474,0.266851984256529,0.058219625623995,-0.296391212496795,0.0256344831742378,0.335605333772809,-0.0688752268044976,-0.24022005462645,0.0342797543826487,0.223796852445237,0.0289123559548403,-0.138411175221179,-0.153562652951348,0.066046349033398,0.207152183234482,Leptodactylidae
1,0.164752992025011,0.277574132712245,0.274179435176849,0.216065136178523,0.236440209739319,0.118914248592913,-0.18301596719363,-0.0569477699516196,0.130173162660387,0.0519233181744994,0.0483112741409952,0.12294991226193,-0.0637323603362643,-0.160945257774233,0.00791891568380081,0.132127694788329,0.0234808073292233,-0.0361039899259216,-0.00917092308709836,-0.0293516609451834,-0.0137899141649673,Hylidae
1,0.648718761592682,0.504059085161366,0.422164143128465,-0.0090251532925776,0.00913050227231797,0.198803568708935,0.249877734162629,0.0155538057642279,-0.191398055598309,0.142898857325631,0.282326230417437,-0.12005002312181,-0.166670900352945,0.210362620926486,0.138379755972709,-0.08869352982215,-0.0367512898868963,0.0560746958398507,0.0799227625178921,-0.0700733595131372,-0.129011575848158,Hylidae
1,0.282825287020758,0.0634435913216827,0.292994331591179,0.360772569830112,0.252793980142857,-0.014166886564398,-0.174087805300356,-0.0100514744877933,0.369328390199449,0.125196108421406,-0.329241193978087,-0.202800722130594,0.266290919010782,0.237801762526042,-0.0324196046883115,-0.141672939148166,-0.14255838343077,-0.0231342209884121,0.19210428620164,0.140990373361658,-0.0818987560876008,Leptodactylidae
1,0.768789026468724,0.720523953809535,0.424316473549059,-0.0529558424428844,0.0161928753619322,-0.0627257383823015,0.240624121229152,0.156820245581642,-0.340023062718477,-0.048014596606863,0.465525995412183,-0.0681466549120459,-0.166878648096526,0.382354251928225,0.188390768078239,-0.201266101458801,-0.0905314030030709,-0.120684190971443,0.0258330326146567,0.057416635937094,-0.237036091233373,Hylidae
1,0.568865154727525,0.415495562279727,0.391718164766281,0.0570969598823571,0.00122356011091905,0.0947530806198626,0.18362473804327,0.0364091905426686,-0.105990610304368,0.0952942163815215,0.208899044410304,-0.0577520624583376,-0.102352214546116,0.124068573710631,0.120290939580336,-0.0809641564455814,-0.0561333897957369,0.0617468221689563,0.112658837294487,0.0251451802881036,-0.0919685354192303,Hylidae
1,0.237693242358217,0.213369546097639,0.607787785300831,0.171907060488434,0.00670159212224185,-0.0980837259844942,0.10566763964988,0.283764217836351,-0.00723504753821809,-0.309501594893363,0.170866348822961,0.372097624574504,-0.177154522631331,-0.318950883018796,0.0860201451885109,0.226903217573697,-0.00724772119043677,-0.0822997694758495,-0.0509605478868618,0.077632375132725,0.179873836067408,Leptodactylidae
1,0.367072612082125,0.426099762535962,0.57409609880832,0.105751362732882,0.0462185249559161,-0.047177421874329,0.0845542845302788,0.267716020275004,-0.0280409913006873,-0.297824637549522,0.135125562643117,0.334791320903819,-0.159459571245936,-0.221087849411441,0.129465232999953,0.165224081606226,-0.0378174676877873,-0.102751773738264,-0.0485370243142444,0.0926133581699867,0.146346088787392,Leptodactylidae
1,0.383279699208617,0.324104344643476,0.239084384011656,-1.70185295782519e-05,0.0238415667068992,0.142512265493946,0.0390518563530531,-0.0479223761186478,0.048430215548491,0.0730040750466039,-0.0198738206381162,-0.021711348814786,0.0428620183255364,0.0265977543817487,-0.0156217043562072,0.00101020045220178,0.0237984031662243,0.010239276002451,-0.00312599605042076,0.00472344745393209,0.00778832097295717,Bufonidae
1,0.171465121475223,0.210384327058355,0.554176386412381,0.0444615245939347,-0.0725081498830871,-0.0917317829905067,0.128882426444138,0.374857574402868,0.0443605422553713,-0.341405015336813,0.0598273626361962,0.399573630197186,-0.0120332403360605,-0.267192459672675,0.0512691272592094,0.188767421791491,0.0245624176981618,-0.111561782172084,-0.136349650248614,0.010140094848513,0.135726498186306,Leptodactylidae
1,0.478701650732002,0.43764348643312,0.22940458822893,0.0279272701561063,0.161333737023398,0.0606270313643254,-0.0358588793992683,0.0842277351622761,0.0762589255863362,-0.05802902140822,0.0255795706758678,0.0727813308466211,-0.0285134787141757,-0.0259491724017796,0.024965327784891,0.00676653421909747,0.0237020598560894,0.0108844737639856,-0.0458084843772649,0.0123601739394881,0.048361140047875,Hylidae
1,0.266429750371457,0.20505606487889,0.536432215490353,0.170200310424016,-0.0463024411681343,-0.198286298258513,0.0879271590730758,0.357879650200053,0.0284555477170939,-0.364504683201814,0.1218562083407,0.375909223598327,-0.0990454203564526,-0.256489401450791,0.121995226936112,0.286161713451407,0.121660279350269,-0.111105399625572,-0.239114956881965,0.034149901376529,0.261663960183907,Leptodactylidae
1,0.0177103983705235,-0.0463726286765846,0.428522390661858,0.306850970838801,0.0148740283335828,-0.102631327763049,-0.00455023633579691,0.195333791971917,0.171232148216661,-0.147711425921638,-0.21776181053191,0.13853586668032,0.249113527937541,-0.0317230566196771,-0.139875496695925,0.0430271387329364,0.11895512926015,0.0272732444023918,-0.0307674012670408,-0.0665070127560919,-0.0414134746822185,Hylidae
1,0.174835605882316,0.0862538368111635,0.532577139686606,0.131376727392885,0.0215209943084288,-0.183446971926845,0.00820879905063624,0.311991088633395,0.113594965350729,-0.306054139405312,0.092413994443752,0.41182126886118,-0.0961688388024617,-0.389642904945151,0.000658811224754832,0.256650319341598,0.106220232404066,-0.0969061243056535,-0.229674232917404,-0.00281947180214336,0.246783865816015,Leptodactylidae
1,0.560676095736642,0.884494651042305,0.460872307562851,-0.121508777710039,0.297771551443969,0.156461260175447,-0.0829770209344353,0.160607212358628,-0.057758374275843,-0.103520579160068,0.259669254629545,0.0393157293380007,-0.165609240833076,0.164159665963836,0.158327246686649,-0.0243430982769767,0.020933995985844,0.121871680880383,0.165576352549719,0.0729464299563214,-0.0487430346507739,Hylidae
1,0.331067503834023,-0.119472491592146,0.196742623415992,0.598381386124561,0.219907187198447,-0.0482039425302587,-0.226273150546841,0.153933701037226,0.173460331032311,-0.121911791880656,-0.22224047674955,-0.0825525878149247,0.253895585749421,0.180919768547592,-0.0706462005148126,-0.179436400860893,-0.095437014071117,0.116126833244517,0.161183444781149,-0.0126215413012724,-0.0479485088689593,Dendrobatidae
1,0.613454264412017,0.283613119017478,0.454039591054373,0.135282380251909,-0.00434965138215763,-0.070599280825823,0.0391468294066444,0.165784091753256,0.0391676348351072,-0.202781420438686,0.00288672384324361,0.255322099956677,-0.0755225832152869,-0.208218340165403,0.0786907753744874,0.25353012169212,0.0960288040887654,-0.0360396984131358,-0.0820708998391891,0.0296947820419105,0.151537545135457,Leptodactylidae
1,0.414175794502146,-0.0368565590876402,-0.116732744808556,-0.012829374820544,0.208741476049627,0.289757637090941,0.197039152744304,0.0727846241902362,-0.0256436662482586,-0.12874286490119,-0.188142946575027,-0.0964032772387143,0.118336001651362,0.247921882082449,0.187787303980073,0.00713682810444399,-0.118350325115911,-0.15197610498146,-0.0810645362858044,0.0553837698470904,0.114030930669794,Leptodactylidae
1,0.142109450571603,-0.0559809051797777,0.337501714588575,0.334317457177848,0.197188341231201,0.0025019916077735,-0.233782348843026,-0.167291902116547,0.304794308005794,0.336169769527181,-0.181790719713507,-0.354812167849357,0.0248804664340051,0.281963167719295,0.11858301782852,-0.0663508617254128,-0.0982903161347995,-0.0680011051765406,0.0197776233564921,0.182967677320789,0.124022237798964,Leptodactylidae
1,0.529897453368594,0.806993553563944,0.531127240336636,-0.217213576882321,-0.0470639376209743,0.416521370581695,0.043643513498909,-0.19917858795712,0.135980001665462,0.20797120847341,-0.0367228193184393,-0.165484190312291,0.175070068163206,0.104992765863016,-0.227178708843439,0.0483542391092533,0.128747243588361,-0.143302295842819,-0.101025519336283,0.11272481050046,0.0201401398191953,Leptodactylidae
1,0.250597872233668,-0.0530687143169207,0.300611668435239,0.359829272371242,0.210240576357158,-0.0843277683199067,-0.230498678753303,-0.0701182461315672,0.283776375534738,0.303230783708366,-0.0811786740304743,-0.28452712428475,-0.0102503928763113,0.22220056873616,0.132534012636647,-0.0798862398028983,-0.140144942925402,-0.0968410795831802,0.00612611910498228,0.0890628676610674,0.0225816605268264,Leptodactylidae
1,0.254881714767588,0.313489062969607,0.495363153321879,0.112485969245483,0.0170847388105219,-0.109270862388612,0.0514748245117735,0.287633364594383,-0.05336452332552,-0.305363641297008,0.202541506084824,0.320070441073943,-0.226389433706572,-0.1869815336949,0.218408812806175,0.182126901760944,-0.0250050317232362,-0.0931246346486094,-0.0663846930410289,0.125349069799054,0.174678829166811,Leptodactylidae
1,0.64704201434681,0.294093963448286,0.507793942768925,0.276854924021681,0.116486524384869,-0.0310772778424433,0.0268068042789324,0.262279749818052,0.0890249323232749,-0.206560547604516,0.0649457821837714,0.339624061791102,-0.069989581618962,-0.241599153180569,0.0312148260377211,0.209293565172198,-0.0127866874409628,-0.151066382143473,-0.157759276983582,-0.00178219988049299,0.206350112859917,Leptodactylidae
1,0.132844011583062,0.194525908466368,0.578938282587982,0.245999952577658,0.0734396420715377,-0.121681153552725,-0.00156138919361086,0.229511283808913,0.0142231820047662,-0.193605864227654,0.195181035792061,0.244703192901895,-0.24003973848419,-0.153347809959446,0.298284330631433,0.251667499710944,-0.111457104185321,-0.19829175713804,-0.0837243862727751,0.169947352543834,0.2107038134257,Leptodactylidae
1,0.440097709206424,0.33050756771508,0.395819500286092,0.0540058942772886,0.0963916229660313,0.175426319001575,0.0428895806455402,-0.127656171804522,-0.00730728358121087,0.180117198029924,-0.000203433618081479,-0.156158924534734,0.094257325181238,0.0722876370775927,-0.141325924973787,-0.0666283687575569,0.119485711504669,0.015537573121505,-0.0782253380327006,-0.037380665641238,0.0107882756111292,Dendrobatidae
1,0.0287132122576336,0.469660786939665,0.394769728984813,0.186344940711138,0.244947679417346,0.148190553525587,-0.124099892245449,-0.0448713886364209,0.055040589788189,0.150431075743941,0.0747622813101523,0.0192867160946696,-0.0376129320859121,-0.0933234445970709,-0.00897768179578283,0.108429971746006,0.00716983853108355,-0.0485658992080675,-0.0106277826668408,-0.0384146144579882,-0.0106432024818252,Hylidae
1,0.0176307302809486,0.102385634611195,0.392090193568098,0.130394138209323,0.14537675060597,0.163255024057216,-0.0817585026072449,-0.0241172541139764,0.0705466690737058,-0.181850901307256,-0.0926600970299932,0.361795088842635,0.219946261752821,-0.211528437372399,-0.145613212895621,0.0151171380878292,-0.0628719840623325,0.0569963242765019,0.214159097757466,0.0185836168022165,-0.241018612863287,Leptodactylidae
1,0.562583042799396,0.67121249721258,0.455606548031963,-0.156782752390146,-0.0189165636532514,0.423962677057348,0.0287380888902706,-0.385841356057614,0.168801215591938,0.196300582945924,-0.193150394388476,-0.0178502691437876,0.269756768778394,0.0691301781115404,-0.181523613909877,0.0634898458494893,0.1647639126831,-0.106016908957518,-0.0379971041861022,0.0739250666544896,0.0133072911178726,Leptodactylidae
1,0.520391794186675,0.20989475611074,0.494871357709572,0.152776448421711,-0.000548718035380391,-0.0857814992745497,0.0936733210168399,0.22551401197046,-0.0339968738289471,-0.143692489790902,0.054662706885985,0.248568472501451,-0.0432892945007436,-0.116068884753261,-0.00961671018988836,0.0981598561563321,0.0269636081030366,-0.0372342498173952,-0.124493621722162,0.022474789952457,0.135480403129319,Leptodactylidae
1,0.387315537009457,0.252205197441211,0.481360886432443,0.18936733610758,0.0454357619704703,-0.106742160749778,-0.0358185738369434,0.24456829878412,0.11440974272245,-0.326171871222831,-0.0789799938287048,0.349475653957162,-0.0681019832636766,-0.381339812623822,0.0378472370676623,0.296394619832759,0.0299297943863973,-0.0812002519801325,-0.124978952775664,-0.0393234448701268,0.184564672690764,Leptodactylidae
1,0.187303182552244,0.492364728630934,0.600573939785413,0.0715656277131871,0.105150296760368,-0.0278425708752714,0.088117366087371,0.211852680335572,0.0688000940558336,-0.226374705862703,-0.083145986494677,0.288757960699233,0.168553379337036,-0.306166759216918,-0.113958841264831,0.384923488954884,0.281283935348486,-0.147577824103853,-0.190103860368754,0.134554448065355,0.27154012748617,Leptodactylidae
1,0.48017331659757,0.445759449911036,0.221203333258518,0.0260351985135451,0.209699336967596,0.0761966025230681,-0.0499426545657272,0.0969069016889842,0.114159316807005,-0.0485810374020767,0.0356606802676739,0.0580911326204887,-0.0379869050912508,8.75024077109776e-05,0.0408979138735783,0.00722703361972347,0.0119831069369635,0.0113051605635565,-0.0287845903911043,0.0109748742242431,0.0405258102099181,Hylidae
1,-0.114397820847933,-0.144184811552055,0.445756016862448,0.318382247671841,0.0898698298595134,0.0305596253772731,-0.0424012974915082,-0.0306023107125443,0.194801480612336,0.0952680788687307,-0.214116240426183,-0.14137254865114,0.214425517016422,0.171412512148683,-0.113236836026074,-0.15784244202528,-0.0397426654146432,0.0552613928900561,0.114113823832507,0.0926709448132782,-0.0521859147002968,Hylidae
1,0.153739167443439,0.286458142745264,0.289547253495399,0.196409285862907,0.259711394980117,0.106750771020939,-0.164476550942498,-0.0257223586883008,0.122416935187524,0.0645150034128305,0.0573180626370965,0.10020250180271,-0.0779458224389102,-0.14354717081322,0.0671279086820574,0.126952639647165,0.00523887570288646,-0.0380729991135816,-0.0282943919813049,-0.0492818072954407,0.0167634517313831,Hylidae
1,0.140254807803538,0.308467541062263,0.354637985934854,0.159565009719486,0.200395249741319,0.0837300395824869,-0.145759384261826,-0.0370252795520522,0.102393155693366,0.0352712917136792,0.0603500048716969,0.0856019792392058,-0.0430482263960738,-0.091140412584427,0.0322512246383981,0.0842619853050335,0.0128634099822004,-0.00686181459292234,-0.016521647930287,-0.0501312428814457,0.0184576634369274,Hylidae
1,0.545228533022724,0.603197862659396,0.533603336699899,-0.1609863455483,-0.105968444099088,0.407973948227593,0.128611547110478,-0.220269317250114,0.123654431635832,0.245410374848985,-0.122424715768876,-0.167006330314675,0.214396871324801,0.0964080985997117,-0.147125776273815,0.0216694693767361,0.136925578663337,-0.0467982246464115,-0.0954154047446721,0.0633788238294508,0.0111965359780293,Leptodactylidae
1,0.517859077982129,0.446592785589484,0.685404328738548,0.0977371498316427,-0.0659383860164014,-0.0720098976185004,0.122351970311915,0.332698824965415,-0.0435124931325774,-0.40114602464333,0.143797068237174,0.400608866896352,-0.235022436376683,-0.262410983982852,0.226483435928662,0.214949037097676,-0.126216272068731,-0.08468757366434,-0.0141252134557734,0.147745987765691,0.14164498914893,Leptodactylidae
1,0.435723565307546,0.257856703845751,0.523211221706137,0.152036193713072,0.017479572134609,-0.076330877182658,0.0240674192859816,0.27847398613595,0.0859667289674682,-0.250258242185159,0.070906067887372,0.397806440610888,-0.0527136472876406,-0.284494107664544,0.0548813703737209,0.247328001522502,0.00652387759752366,-0.0840988699100396,-0.0844482567741256,0.0148799071393923,0.172422232290368,Leptodactylidae
1,-0.105741034432546,0.103935307402604,0.133852709229601,0.0561528117052198,0.0380697193904061,0.0361204905894083,0.213507074431567,0.165346955197987,-0.0100045173384599,0.00532834849401818,0.0212914094249244,-0.0587309459913365,-0.0594139144828149,-0.0259332941979099,0.0279084666191786,0.0393629587561873,0.0625956733536688,0.0530750220284829,0.0599923536147919,-0.00807357700067859,-0.037327385703147,Hylidae
1,0.203985780618729,0.19843027760831,0.583226479731136,0.261972568711739,0.0856217549512247,-0.16000785556569,-0.0614311144489786,0.215440068736344,0.0518188078503084,-0.18214924417474,0.222497464834212,0.289655315681912,-0.251895630337398,-0.193175897653123,0.259004773392059,0.268858003012883,-0.0732656490246778,-0.196106516803541,-0.11150121870611,0.183423122662501,0.208860166998744,Leptodactylidae
0.644064446011219,1,0.771646442905349,0.320517476360863,-0.0822641622508166,0.489246021879734,0.368251812559653,-0.0763713753323465,0.119509350931397,0.0481472053949791,-0.405172408909207,0.0109793488428769,0.285452590872917,-0.104963490917853,-0.131545954446555,0.0399829840512001,-0.0940749609157388,-0.17680251224736,-0.00226123591329952,-0.0372893330987806,-0.110021292828933,0.0142416544514121,Hylidae
1,0.226367545579527,0.113943930702298,0.568726423403961,0.225760340525576,0.0410451709040576,-0.20328068067001,-0.0065311869714674,0.268064016532265,0.117709938138525,-0.318992903287195,0.00218887503622022,0.39331419307917,0.0101178454295842,-0.29426159164144,-0.0321805607306,0.20249296495953,0.0425472734737319,-0.0744719676582176,-0.152309194240887,0.00383392473207842,0.194027252264823,Leptodactylidae
1,0.242367342234956,0.775562016391072,0.400628858629739,-0.324279994756086,0.314488882140339,0.356694338181468,-0.20315129096513,-0.0128640593144698,0.20267018039152,-0.137855843362972,-0.0165165011149551,0.280469442986801,0.103208561424766,-0.133006071533413,-0.0592419412039886,0.0636219555399097,-0.029318974546738,-0.0618433817771784,0.0478326604036628,0.117603706557123,-0.0513917680663361,Leptodactylidae
